,nB/n0,sigma field (MeV),omega field (MeV),rho field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Neutron chem pot,Proton chem pot,electron chem pot,muon chem pot,P (MeV/fm3),E Dens (MeV/fm3)
492,5.190000000000,85.820282329088,115.577557919107,-0.791256404897,0.000000000000,537.248531379425,294.650560634903,245.215424247147,221.289271969312,0.858393685844,0.141606314156,0.081621421859,0.059984892297,1976.766540061498,1731.550585464925,245.215954596572,245.215954596572,526.204253338256,1043.542591044245
493,5.200000000000,85.839363535982,115.778999823803,-0.790022662327,0.000000000000,537.589302026871,294.853184161006,245.369208609020,221.459671573441,0.858374229990,0.141625770010,0.081617822548,0.060007947462,1979.535155986502,1734.165417360451,245.369738626051,245.369738626051,528.404758304484,1046.569483219789
494,5.210000000000,85.858362960658,115.980334979956,-0.788794206373,0.000000000000,537.929652786823,295.055491074028,245.522760836013,221.629789713698,0.858354904282,0.141645095718,0.081614197555,0.060030898163,1982.302352851227,1736.779062329659,245.523290521567,245.523290521567,530.608369043082,1049.600610741742
495,5.220000000000,85.877281165235,116.181563384052,-0.787571004610,0.000000000000,538.269584880048,295.257482811856,245.676081968338,221.799627707789,0.858335707501,0.141664292499,0.081610547318,0.060053745181,1985.068129161075,1739.391517837747,245.676611323328,245.676611323328,532.815080018840,1052.635971437563
496,5.230000000000,85.896118706557,116.382685032970,-0.786353024881,0.000000000000,538.609099522196,295.459160800984,245.829173037992,221.969186862823,0.858316638443,0.141683361557,0.081606872266,0.060076489291,1987.832483450376,1742.002781387051,245.829702063325,245.829702063325,535.024885712815,1055.675563132448
497,5.240000000000,85.914876136259,116.583699923984,-0.785140235296,0.000000000000,538.948197923828,295.660526456637,245.982035068848,222.138468475435,0.858297695914,0.141702304086,0.081603172826,0.060099131260,1990.595414282015,1744.612850516590,245.982563765426,245.982563765426,537.237780622211,1058.719383649371
498,5.250000000000,85.933554000825,116.784608054761,-0.783932604221,0.000000000000,539.286881290430,295.861581182899,246.134669076746,222.307473831896,0.858278878738,0.141721121262,0.081599449416,0.060121671847,1993.356920247068,1747.221722801600,246.135197445467,246.135197445467,539.453759260258,1061.767430809131
499,5.260000000000,85.952152841650,116.985409423364,-0.782730100284,0.000000000000,539.625150822449,296.062326372834,246.287076069583,222.476204208235,0.858260185749,0.141739814251,0.081595702449,0.060144111802,1996.116999964437,1749.829395853096,246.287604111340,246.287604111340,541.672816156098,1064.819702430388
500,5.270000000000,85.970673195102,117.186104028244,-0.781532692369,0.000000000000,539.963007715305,296.262763408608,246.439257047396,222.644660870349,0.858241615798,0.141758384202,0.081591932332,0.060166451870,1998.875652080500,1752.435867317422,246.439784763079,246.439784763079,543.894945854665,1067.876196329713
501,5.280000000000,85.989115592573,117.386691868246,-0.780340349609,0.000000000000,540.300453159422,296.462893661606,246.591213002454,222.812845074115,0.858223167746,0.141776832254,0.081588139467,0.060188692787,2001.632875268759,1755.041134875815,246.591740392945,246.591740392945,546.120142916572,1070.936910321627
502,5.290000000000,86.007480560547,117.587172942606,-0.779153041392,0.000000000000,540.637488340249,296.662718492556,246.742944919335,222.980758065502,0.858204840468,0.141795159532,0.081584324250,0.060210835282,2004.388668229495,1757.645196243981,246.743471985514,246.743471985514,548.348401918003,1074.001842218640
503,5.300000000000,86.025768620648,117.787547250949,-0.777970737352,0.000000000000,540.974114438281,296.862239251636,246.894453775018,223.148401080681,0.858186632853,0.141813367147,0.081580487071,0.060232880076,2007.143029689429,1760.248049171671,246.894980517759,246.894980517759,550.579717450595,1077.070989831294
504,5.310000000000,86.043980289702,117.987814793291,-0.776793407368,0.000000000000,541.310332629086,297.061457278600,247.045740538960,223.315775346130,0.858168543800,0.141831456200,0.081576628316,0.060254827884,2009.895958401392,1762.849691442259,247.046266959133,247.046266959133,552.814084121335,1080.144350968203
505,5.320000000000,86.062116079790,118.187975570035,-0.775621021561,0.000000000000,541.646144083326,297.260373902879,247.196806173180,223.482882078741,0.858150572222,0.141849427778,0.081572748364,0.060276679414,2012.647453143989,1765.450120872339,247.197332271650,247.197332271650,555.051496552448,1083.221923436092
506,5.330000000000,86.080176498302,118.388029581974,-0.774453550294,0.000000000000,541.981549966781,297.458990443703,247.347651632338,223.649722485928,0.858132717046,0.141867282954,0.081568847589,0.060298435365,2015.397512721285,1768.049335311318,247.348177409967,247.348177409967,557.291949381296,1086.303705039838
507,5.340000000000,86.098162047994,118.587976830286,-0.773290964168,0.000000000000,542.316551440370,297.657308210205,247.498277863815,223.816297765722,0.858114977208,0.141885022792,0.081564926360,0.060320096432,2018.146135962475,1770.647332641016,247.498803321459,247.498803321459,559.535437260266,1089.389693582504
508,5.350000000000,86.116073227038,118.787817316537,-0.772133234016,0.000000000000,542.651149660177,297.855328501532,247.648685807792,223.982609106883,0.858097351658,0.141902648342,0.081560985042,0.060341663300,2020.893321721579,1773.244110775275,247.649210946303,247.649210946303,561.781954856677,1092.479886865385
509,5.360000000000,86.133910529078,118.987551042678,-0.770980330908,0.000000000000,542.985345777472,298.053052606951,247.798876397326,224.148657688993,0.858079839356,0.141920160644,0.081557023993,0.060363136651,2023.639068877129,1775.839667659577,247.799401217552,247.799401217552,564.031496852669,1095.574282688037
510,5.370000000000,86.151674443276,119.187178011044,-0.769832226141,0.000000000000,543.319140938733,298.250481805957,247.948850558425,224.314444682558,0.858062439276,0.141937560724,0.081553043568,0.060384517156,2026.383376331865,1778.434001270655,247.949375061210,247.949375061210,566.284057945110,1098.672878848321
