,nB/n0,sigma field (MeV),omega field (MeV),rho field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Lambda kF (MeV),Xi_min kF (MeV),Sigma_min kF (MeV),Xi_neu kF (MeV),Sigma_plus kF (MeV),Sigma_neu kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Lambda frac,Xi_min frac,Sigma_min frac,Xi_neu frac,Sigma_plus frac,Sigma_neu frac,Neutron chem pot,Proton chem pot,electron chem pot,muon chem pot,Lambda chem pot,Xi_min chem pot,Sigma_min chem pot,Xi_neu chem pot,Sigma_plus chem pot,Sigma_neu chem pot,P (MeV/fm3),E Dens (MeV/fm3)
36,0.630000000000,24.419853965047,13.747917582349,-4.179832918425,0.000000000000,275.097785032414,103.527659100727,103.527659100727,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.949399268606,0.050600731394,0.050600731394,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,953.636355177994,850.107439898850,103.528915279145,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.278094168718,91.642943616720
37,0.640000000000,24.763947898251,13.965503860058,-4.180412151582,0.000000000000,276.532856658254,104.163117487955,104.163117487955,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.949267052428,0.050732947572,0.050732947572,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,953.748172874843,849.583806871830,104.164366003012,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.288805260427,93.102246473911
38,0.650000000000,25.107276362321,14.183628764296,-4.179896931163,0.000000000000,277.953858392538,104.786186564572,104.786186564572,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.949145790088,0.050854209912,0.050854209912,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,953.869227278187,849.081799622263,104.787427655923,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.300599088657,94.561727462089
39,0.660000000000,25.449852943273,14.402297535454,-4.178325926083,0.000000000000,279.361118798854,105.397427291740,105.397427291740,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.949034738614,0.050965261386,0.050965261386,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,953.999785245757,848.601124060153,105.398661185604,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.313530663104,96.021400921170
40,0.670000000000,25.791690744245,14.621514204336,-4.175737213465,0.000000000000,280.754951093186,105.997388826217,105.997388826217,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.948933174761,0.051066825239,0.051066825239,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,954.140097493822,848.141481757690,105.998615736132,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.327654576004,97.481281586998
41,0.680000000000,26.132928246132,14.841755104461,-4.171288207504,0.000000000000,282.127751254788,106.641950901849,106.562721878627,13.926639730440,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.948760664031,0.051239335969,0.051125216886,0.000114119083,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,954.285866242321,847.721923962666,106.563942279655,106.563942279654,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.342557781948,98.941380092260
42,0.690000000000,26.473461216037,15.062569053640,-4.165882044383,0.000000000000,283.487525287816,107.277381276158,107.117189585992,17.675686826374,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.948595213339,0.051404786661,0.051174850136,0.000229936526,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,954.441798766679,847.323395096716,107.118403669964,107.118403669883,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.358748252569,100.401710511630
43,0.700000000000,26.813321243140,15.284027273953,-4.159427334733,0.000000000000,284.833382110736,107.912313539950,107.657781852894,20.701101267709,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.948424537424,0.051575462577,0.051211371135,0.000364091442,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,954.607436852836,846.948447012300,107.658989840539,107.658989841517,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.376209508345,101.862286899896
44,0.710000000000,27.152515471249,15.506109200312,-4.152000698514,0.000000000000,286.165931514098,108.544779856335,108.186050065445,23.292896531855,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.948251634241,0.051748365759,0.051236989803,0.000511375957,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,954.783174452575,846.595922297977,108.187252154600,108.187252154973,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.395013732430,103.323124425053
45,0.720000000000,27.491052280672,15.728800141484,-4.143663809101,0.000000000000,287.485646153019,109.173696745631,108.703159694247,25.587390010595,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.948078203146,0.051921796854,0.051253339615,0.000668457240,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,954.969314821562,846.264958756533,108.704356065031,108.704356065221,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.415225000582,104.784238781569
