,nB/n0,cs^2 - ce^2,Neutron d chem pot,Proton d chem pot,electron d chem pot,muon d chem pot,Proton d tilde,muon d tilde,sigma partial nb,omega partial nb,rho partial nb,phi partial nb,Neutron d eff,Proton d eff
106,1.330000000000,0.007126624506,0.000082971473,0.000030983975,0.000028823717,0.000011223207,0.000023163782,0.000100571983,0.000025507670,0.000020183906,0.000001383254,0.000000000000,-0.000155730031,-0.000227306885
107,1.340000000000,0.007394416724,0.000084221700,0.000031850721,0.000028706370,0.000011296695,0.000023664609,0.000101631375,0.000025433368,0.000020183302,0.000001371967,0.000000000000,-0.000154552295,-0.000226352775
108,1.350000000000,0.007669118121,0.000085481445,0.000032730320,0.000028591148,0.000011369311,0.000024159977,0.000102703282,0.000025357590,0.000020182372,0.000001360591,0.000000000000,-0.000153361639,-0.000225381171
109,1.360000000000,0.007950689374,0.000086750857,0.000033623322,0.000028477996,0.000011441063,0.000024649539,0.000103787789,0.000025280305,0.000020181128,0.000001349142,0.000000000000,-0.000152157991,-0.000224391782
110,1.370000000000,0.008239079202,0.000088030067,0.000034530248,0.000028366862,0.000011511959,0.000025132957,0.000104884970,0.000025201480,0.000020179584,0.000001337630,0.000000000000,-0.000150941291,-0.000223384336
111,1.380000000000,0.008534224030,0.000089319193,0.000035451599,0.000028257695,0.000011582006,0.000025609899,0.000105994883,0.000025121085,0.000020177753,0.000001326067,0.000000000000,-0.000149711494,-0.000222358569
112,1.390000000000,0.008836047659,0.000090618336,0.000036387848,0.000028150446,0.000011651207,0.000026080043,0.000107117574,0.000025039090,0.000020175647,0.000001314465,0.000000000000,-0.000148468571,-0.000221314237
113,1.400000000000,0.009144461023,0.000091927580,0.000037339443,0.000028045063,0.000011719570,0.000026543075,0.000108253074,0.000024955466,0.000020173277,0.000001302834,0.000000000000,-0.000147212508,-0.000220251107
114,1.410000000000,0.009459361944,0.000093246993,0.000038306806,0.000027941499,0.000011787096,0.000026998688,0.000109401396,0.000024870186,0.000020170655,0.000001291184,0.000000000000,-0.000145943310,-0.000219168967
115,1.420000000000,0.009780634824,0.000094576623,0.000039290334,0.000027839706,0.000011853790,0.000027446583,0.000110562540,0.000024783225,0.000020167792,0.000001279523,0.000000000000,-0.000144660996,-0.000218067620
